unit_id,notif_type,comment
110101,5,"ギルドハウスで受け取れるアイテムが、全部いっぱいだよ！ビーチで遊べそうな物もないか、見てみましょう？"
110101,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいだよ！ビーチで遊べそうな物もないか、見てみましょう？"
110301,1,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110301,2,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110301,3,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110301,4,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110301,5,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110301,6,"ギルドハウスで受け取れるアイテムがいっぱいみたい。貯めこむとあとが大変よ？"
110401,1,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110401,2,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110401,3,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110401,4,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110401,5,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110401,6,"ギルドハウスで受け取れるアイテムがいっぱいじゃねぇか！仕方ねぇな、あたしも手伝うから、受け取りに行こうぜ"
110501,1,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110501,2,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110501,3,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110501,4,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110501,5,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110501,6,"ギルドハウスで受け取れるアイテムがみ～んないっぱいさ～！まとめて受け取って、海を満喫しちゃうさ～！"
110601,1,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
110601,2,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
110601,3,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
110601,4,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
110601,5,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
110601,6,"ギルドハウスで受け取れるアイテムがいっぱいや！みらくるまほりん…え？魔法でお片付け、したらあきまへんか？"
107001,1,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
107001,2,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
107001,3,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
107001,4,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
107001,5,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
107001,6,"ギルドハウスで受け取れるアイテムが全て貯まっています。私が使いたいので早く受け取っておきなさい"
110701,1,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110701,2,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110701,3,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110701,4,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110701,5,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110701,6,"ギルドハウスで受け取れるアイテムが、いっぱいいっぱいみたいです…まるで人と話してるときの私のよう…！"
110801,1,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
110801,2,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
110801,3,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
110801,4,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
110801,5,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
110801,6,"ヤバい。ギルドハウスで受け取れるアイテム、全部フル貯まってる。そろそろ取りに来てくんない"
111101,1,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111101,2,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111101,3,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111101,4,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111101,5,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111101,6,"ギルドハウスで受け取れるアイテムがいっぱいじゃないですか！早く受け取って、ハロウィンを楽しまないとですよ！"
111201,1,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111201,2,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111201,3,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111201,4,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111201,5,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111201,6,"ギルドハウスのアイテムがいっぱいになったよ！何も仕掛けてないから取りに来て！にひひ♪"
111301,1,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111301,2,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111301,3,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111301,4,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111301,5,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111301,6,"おにいちゃん！ギルドハウスのアイテムがぜんぶいっぱいになったみたいだよ！えへへ、ハッピーハロウィン～♪"
111401,1,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
111401,2,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
111401,3,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
111401,4,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
111401,5,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
111401,6,"ギルドハウスで受け取れるアイテムが、全部いっぱいになったよー！"
106501,1,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
106501,2,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
106501,3,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
106501,4,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
106501,5,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
106501,6,"ギルドハウスで受け取れるアイテムが全部いっぱいになったぜ！こんだけありゃ、もっとケンカを楽しめるな！"
111501,1,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111501,2,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111501,3,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111501,4,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111501,5,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111501,6,"ギルドハウスで受け取れるアイテムがすべていっぱいだな。まとめてクリスマスプレゼントにしてしまおうか。あはは、冗談だ☆"
111601,1,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111601,2,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111601,3,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111601,4,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111601,5,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111601,6,"ギルドハウスで受け取れるアイテムが、すべていっぱいだよ！サンタさんもびっくりのすごい数だね！"
111701,1,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
111701,2,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
111701,3,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
111701,4,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
111701,5,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
111701,6,"ギルドハウスで受け取れるアイテムがすべていっぱいか。わらわに奪われたくなくば早く来るのじゃ！べ、別に寂しいわけではないぞ！"
112001,1,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112001,2,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112001,3,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112001,4,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112001,5,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112001,6,"ギルドハウスで受け取れるアイテムが、いっぱいみたい。早くしないとあたしが使っちゃうわよ？"
112101,1,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
112101,2,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
112101,3,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
112101,4,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
112101,5,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
112101,6,"ギルドハウスで受け取れるアイテムがいっぱいですよ。ちょっと片付け…あ、ちょ、わ、きゃああ！？"
111901,1,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
111901,2,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
111901,3,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
111901,4,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
111901,5,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
111901,6,"ギルドハウスで受け取れるアイテムがすべていっぱいになりました。福が舞い込んできたようですね"
112201,1,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112201,2,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112201,3,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112201,4,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112201,5,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112201,6,"ギルドハウスで受け取れるアイテムがすべていっぱい…身に覚えはあるかね、助手くん。どうすればいいか、よく考えてみるといいよ"
112301,1,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
112301,2,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
112301,3,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
112301,4,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
112301,5,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
112301,6,"ギルドハウスで受け取れるアイテムがいっぱいですよ。受け取ったら、ランドソルの見回りに行きましょう"
180401,1,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
180401,2,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
180401,3,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
180401,4,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
180401,5,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
180401,6,"わわっ！？ギルドハウスのアイテムがいっぱいですよ！満腹にしていいのはお腹だけです！早く受け取りに行きましょう☆"
